name,url,country,page_title,Geography,Population,region,revision_id,quality_score
Pedro Paulino de Fonseca,https://en.wikipedia.org/wiki/Pedro_Paulino_de_Fonseca,Brazil,Pedro_Paulino_de_Fonseca,Brazil,204.0,SOUTH AMERICA,1217010787.0,Stub
Francisco Julião,https://en.wikipedia.org/wiki/Francisco_Julião,Brazil,Francisco_Julião,Brazil,204.0,SOUTH AMERICA,1228999761.0,Stub
Jofran Frejat,https://en.wikipedia.org/wiki/Jofran_Frejat,Brazil,Jofran_Frejat,Brazil,204.0,SOUTH AMERICA,1159362123.0,Stub
Almir Gabriel,https://en.wikipedia.org/wiki/Almir_Gabriel,Brazil,Almir_Gabriel,Brazil,204.0,SOUTH AMERICA,1191964237.0,GA
Joaquim Gomes de Souza,https://en.wikipedia.org/wiki/Joaquim_Gomes_de_Souza,Brazil,Joaquim_Gomes_de_Souza,Brazil,204.0,SOUTH AMERICA,1176844004.0,Start
Abdul Hamid Sebba,https://en.wikipedia.org/wiki/Abdul_Hamid_Sebba,Brazil,Abdul_Hamid_Sebba,Brazil,204.0,SOUTH AMERICA,1250026721.0,Stub
José Carlos Barbosa,https://en.wikipedia.org/wiki/José_Carlos_Barbosa,Brazil,José_Carlos_Barbosa,Brazil,204.0,SOUTH AMERICA,1246786160.0,Start
José Eriberto Medeiros,https://en.wikipedia.org/wiki/José_Eriberto_Medeiros,Brazil,José_Eriberto_Medeiros,Brazil,204.0,SOUTH AMERICA,1222167969.0,C
Camila Jourdan,https://en.wikipedia.org/wiki/Camila_Jourdan,Brazil,Camila_Jourdan,Brazil,204.0,SOUTH AMERICA,1240746354.0,C
Jutahy Júnior,https://en.wikipedia.org/wiki/Jutahy_Júnior,Brazil,Jutahy_Júnior,Brazil,204.0,SOUTH AMERICA,1226520601.0,Stub
Joaquim Gonçalves Ledo,https://en.wikipedia.org/wiki/Joaquim_Gonçalves_Ledo,Brazil,Joaquim_Gonçalves_Ledo,Brazil,204.0,SOUTH AMERICA,1223962625.0,C
Antônio Leite Andrade,https://en.wikipedia.org/wiki/Antônio_Leite_Andrade,Brazil,Antônio_Leite_Andrade,Brazil,204.0,SOUTH AMERICA,1101206516.0,Stub
Ronaldo Lessa,https://en.wikipedia.org/wiki/Ronaldo_Lessa,Brazil,Ronaldo_Lessa,Brazil,204.0,SOUTH AMERICA,1225265033.0,C
Vinicius Lummertz,https://en.wikipedia.org/wiki/Vinicius_Lummertz,Brazil,Vinicius_Lummertz,Brazil,204.0,SOUTH AMERICA,1240160240.0,Start
Londres Machado,https://en.wikipedia.org/wiki/Londres_Machado,Brazil,Londres_Machado,Brazil,204.0,SOUTH AMERICA,1242607162.0,Start
Alceste Madeira,https://en.wikipedia.org/wiki/Alceste_Madeira,Brazil,Alceste_Madeira,Brazil,204.0,SOUTH AMERICA,1247551254.0,Stub
Beto Mansur,https://en.wikipedia.org/wiki/Beto_Mansur,Brazil,Beto_Mansur,Brazil,204.0,SOUTH AMERICA,1221098764.0,Stub
Pablo Marçal,https://en.wikipedia.org/wiki/Pablo_Marçal,Brazil,Pablo_Marçal,Brazil,204.0,SOUTH AMERICA,1251007551.0,C
Horácio de Matos,https://en.wikipedia.org/wiki/Horácio_de_Matos,Brazil,Horácio_de_Matos,Brazil,204.0,SOUTH AMERICA,1226009834.0,Stub
Sandra Meira Starling,https://en.wikipedia.org/wiki/Sandra_Meira_Starling,Brazil,Sandra_Meira_Starling,Brazil,204.0,SOUTH AMERICA,1248440839.0,Stub
Gerardo Melo Mourão,https://en.wikipedia.org/wiki/Gerardo_Melo_Mourão,Brazil,Gerardo_Melo_Mourão,Brazil,204.0,SOUTH AMERICA,1245729965.0,Start
Murilo Melo Filho,https://en.wikipedia.org/wiki/Murilo_Melo_Filho,Brazil,Murilo_Melo_Filho,Brazil,204.0,SOUTH AMERICA,1233198027.0,Stub
Cândido Mendes de Almeida,https://en.wikipedia.org/wiki/Cândido_Mendes_de_Almeida,Brazil,Cândido_Mendes_de_Almeida,Brazil,204.0,SOUTH AMERICA,1238920549.0,Start
Gilmar Mendes,https://en.wikipedia.org/wiki/Gilmar_Mendes,Brazil,Gilmar_Mendes,Brazil,204.0,SOUTH AMERICA,1242250612.0,C
Claudio Modesto,https://en.wikipedia.org/wiki/Claudio_Modesto,Brazil,Claudio_Modesto,Brazil,204.0,SOUTH AMERICA,1246064580.0,Start
Carlos Eduardo Moreira Ferreira,https://en.wikipedia.org/wiki/Carlos_Eduardo_Moreira_Ferreira,Brazil,Carlos_Eduardo_Moreira_Ferreira,Brazil,204.0,SOUTH AMERICA,1087824575.0,Stub
José Múcio,https://en.wikipedia.org/wiki/José_Múcio,Brazil,José_Múcio,Brazil,204.0,SOUTH AMERICA,1218280310.0,C
Pedro Soares Muñoz,https://en.wikipedia.org/wiki/Pedro_Soares_Muñoz,Brazil,Pedro_Soares_Muñoz,Brazil,204.0,SOUTH AMERICA,1235664468.0,Stub
Paulo Nani,https://en.wikipedia.org/wiki/Paulo_Nani,Brazil,Paulo_Nani,Brazil,204.0,SOUTH AMERICA,1242343796.0,Start
Dora Nascimento,https://en.wikipedia.org/wiki/Dora_Nascimento,Brazil,Dora_Nascimento,Brazil,204.0,SOUTH AMERICA,1208121039.0,Stub
Carlos Neder,https://en.wikipedia.org/wiki/Carlos_Neder,Brazil,Carlos_Neder,Brazil,204.0,SOUTH AMERICA,1246065514.0,Stub
Domingos Gomes de Aguiar Neto,https://en.wikipedia.org/wiki/Domingos_Gomes_de_Aguiar_Neto,Brazil,Domingos_Gomes_de_Aguiar_Neto,Brazil,204.0,SOUTH AMERICA,1178155220.0,Start
"Manuel Luís Osório, Marquis of Erval","https://en.wikipedia.org/wiki/Manuel_Luís_Osório,_Marquis_of_Erval",Brazil,"Manuel_Luís_Osório,_Marquis_of_Erval",Brazil,204.0,SOUTH AMERICA,1249279029.0,C
Hildebrando Pascoal,https://en.wikipedia.org/wiki/Hildebrando_Pascoal,Brazil,Hildebrando_Pascoal,Brazil,204.0,SOUTH AMERICA,1088472912.0,Start
Astrojildo Pereira,https://en.wikipedia.org/wiki/Astrojildo_Pereira,Brazil,Astrojildo_Pereira,Brazil,204.0,SOUTH AMERICA,1225818171.0,Stub
Joaquim Alvaro Pereira Leite,https://en.wikipedia.org/wiki/Joaquim_Alvaro_Pereira_Leite,Brazil,Joaquim_Alvaro_Pereira_Leite,Brazil,204.0,SOUTH AMERICA,1240167587.0,Stub
Francisco José Pinheiro,https://en.wikipedia.org/wiki/Francisco_José_Pinheiro,Brazil,Francisco_José_Pinheiro,Brazil,204.0,SOUTH AMERICA,1221332843.0,Start
Mario Pinotti,https://en.wikipedia.org/wiki/Mario_Pinotti,Brazil,Mario_Pinotti,Brazil,204.0,SOUTH AMERICA,1249739851.0,C
Henrique Pizzolato,https://en.wikipedia.org/wiki/Henrique_Pizzolato,Brazil,Henrique_Pizzolato,Brazil,204.0,SOUTH AMERICA,1146046975.0,Start
Plínio de Arruda Sampaio Jr.,https://en.wikipedia.org/wiki/Plínio_de_Arruda_Sampaio_Jr.,Brazil,Plínio_de_Arruda_Sampaio_Jr.,Brazil,204.0,SOUTH AMERICA,1246065571.0,C
Marcio Pochmann,https://en.wikipedia.org/wiki/Marcio_Pochmann,Brazil,Marcio_Pochmann,Brazil,204.0,SOUTH AMERICA,1227539038.0,C
Presidency of Castelo Branco,https://en.wikipedia.org/wiki/Presidency_of_Castelo_Branco,Brazil,Presidency_of_Castelo_Branco,Brazil,204.0,SOUTH AMERICA,1247853934.0,GA
Presidency of Eurico Gaspar Dutra,https://en.wikipedia.org/wiki/Presidency_of_Eurico_Gaspar_Dutra,Brazil,Presidency_of_Eurico_Gaspar_Dutra,Brazil,204.0,SOUTH AMERICA,1240095314.0,GA
Presidency of Fernando Henrique Cardoso,https://en.wikipedia.org/wiki/Presidency_of_Fernando_Henrique_Cardoso,Brazil,Presidency_of_Fernando_Henrique_Cardoso,Brazil,204.0,SOUTH AMERICA,1247854957.0,FA
Presidency of Itamar Franco,https://en.wikipedia.org/wiki/Presidency_of_Itamar_Franco,Brazil,Presidency_of_Itamar_Franco,Brazil,204.0,SOUTH AMERICA,1247855190.0,C
Presidency of Juscelino Kubitschek,https://en.wikipedia.org/wiki/Presidency_of_Juscelino_Kubitschek,Brazil,Presidency_of_Juscelino_Kubitschek,Brazil,204.0,SOUTH AMERICA,1247853887.0,GA
Irondi Pugliesi,https://en.wikipedia.org/wiki/Irondi_Pugliesi,Brazil,Irondi_Pugliesi,Brazil,204.0,SOUTH AMERICA,1226012000.0,Stub
Eusébio de Queirós,https://en.wikipedia.org/wiki/Eusébio_de_Queirós,Brazil,Eusébio_de_Queirós,Brazil,204.0,SOUTH AMERICA,1152369072.0,C
Marco Antonio Raupp,https://en.wikipedia.org/wiki/Marco_Antonio_Raupp,Brazil,Marco_Antonio_Raupp,Brazil,204.0,SOUTH AMERICA,1240228814.0,Start
Renan Contar,https://en.wikipedia.org/wiki/Renan_Contar,Brazil,Renan_Contar,Brazil,204.0,SOUTH AMERICA,1245624959.0,C
Robert Rey (plastic surgeon),https://en.wikipedia.org/wiki/Robert_Rey_(plastic_surgeon),Brazil,Robert_Rey_(plastic_surgeon),Brazil,204.0,SOUTH AMERICA,1249338218.0,C
José Richa,https://en.wikipedia.org/wiki/José_Richa,Brazil,José_Richa,Brazil,204.0,SOUTH AMERICA,1248725167.0,Start
Ary Rigo,https://en.wikipedia.org/wiki/Ary_Rigo,Brazil,Ary_Rigo,Brazil,204.0,SOUTH AMERICA,1232333312.0,Stub
Eduardo Rocha,https://en.wikipedia.org/wiki/Eduardo_Rocha,Brazil,Eduardo_Rocha,Brazil,204.0,SOUTH AMERICA,1193380607.0,Start
Betinho Rosado,https://en.wikipedia.org/wiki/Betinho_Rosado,Brazil,Betinho_Rosado,Brazil,204.0,SOUTH AMERICA,1246064759.0,Stub
Rosana Martinelli,https://en.wikipedia.org/wiki/Rosana_Martinelli,Brazil,Rosana_Martinelli,Brazil,204.0,SOUTH AMERICA,1230117539.0,C
Antônio Ricardo dos Santos,https://en.wikipedia.org/wiki/Antônio_Ricardo_dos_Santos,Brazil,Antônio_Ricardo_dos_Santos,Brazil,204.0,SOUTH AMERICA,1184506048.0,Start
Augusto Severo de Albuquerque Maranhão,https://en.wikipedia.org/wiki/Augusto_Severo_de_Albuquerque_Maranhão,Brazil,Augusto_Severo_de_Albuquerque_Maranhão,Brazil,204.0,SOUTH AMERICA,1168433608.0,Stub
"José Manuel da Silva, Baron of Tietê","https://en.wikipedia.org/wiki/José_Manuel_da_Silva,_Baron_of_Tietê",Brazil,"José_Manuel_da_Silva,_Baron_of_Tietê",Brazil,204.0,SOUTH AMERICA,1239452174.0,Stub
Fabiano Silveira,https://en.wikipedia.org/wiki/Fabiano_Silveira,Brazil,Fabiano_Silveira,Brazil,204.0,SOUTH AMERICA,1232432585.0,Start
Vittorio Sorotiuk,https://en.wikipedia.org/wiki/Vittorio_Sorotiuk,Brazil,Vittorio_Sorotiuk,Brazil,204.0,SOUTH AMERICA,1246065682.0,Start
Jose de Sousa Campos,https://en.wikipedia.org/wiki/Jose_de_Sousa_Campos,Brazil,Jose_de_Sousa_Campos,Brazil,204.0,SOUTH AMERICA,1015210781.0,Stub
"Irineu Evangelista de Sousa, Viscount of Mauá","https://en.wikipedia.org/wiki/Irineu_Evangelista_de_Sousa,_Viscount_of_Mauá",Brazil,"Irineu_Evangelista_de_Sousa,_Viscount_of_Mauá",Brazil,204.0,SOUTH AMERICA,1249997750.0,C
"João Cardoso de Meneses e Sousa, Baron of Paranapiacaba","https://en.wikipedia.org/wiki/João_Cardoso_de_Meneses_e_Sousa,_Baron_of_Paranapiacaba",Brazil,"João_Cardoso_de_Meneses_e_Sousa,_Baron_of_Paranapiacaba",Brazil,204.0,SOUTH AMERICA,1163771893.0,Start
Aureliano Cândido Tavares Bastos,https://en.wikipedia.org/wiki/Aureliano_Cândido_Tavares_Bastos,Brazil,Aureliano_Cândido_Tavares_Bastos,Brazil,204.0,SOUTH AMERICA,1246603749.0,Start
Juarez Távora (general),https://en.wikipedia.org/wiki/Juarez_Távora_(general),Brazil,Juarez_Távora_(general),Brazil,204.0,SOUTH AMERICA,1243281944.0,C
"Antônio de Queirós Teles, Baron of Jundiaí","https://en.wikipedia.org/wiki/Antônio_de_Queirós_Teles,_Baron_of_Jundiaí",Brazil,"Antônio_de_Queirós_Teles,_Baron_of_Jundiaí",Brazil,204.0,SOUTH AMERICA,1014343460.0,Stub
Nelson Trad Filho,https://en.wikipedia.org/wiki/Nelson_Trad_Filho,Brazil,Nelson_Trad_Filho,Brazil,204.0,SOUTH AMERICA,1201215647.0,Start
Evaristo da Veiga,https://en.wikipedia.org/wiki/Evaristo_da_Veiga,Brazil,Evaristo_da_Veiga,Brazil,204.0,SOUTH AMERICA,1149938942.0,Stub
Luís Viana Neto,https://en.wikipedia.org/wiki/Luís_Viana_Neto,Brazil,Luís_Viana_Neto,Brazil,204.0,SOUTH AMERICA,1246449214.0,Start
Augusto Ximeno de Villeroy,https://en.wikipedia.org/wiki/Augusto_Ximeno_de_Villeroy,Brazil,Augusto_Ximeno_de_Villeroy,Brazil,204.0,SOUTH AMERICA,1216910276.0,Stub
André Zacharow,https://en.wikipedia.org/wiki/André_Zacharow,Brazil,André_Zacharow,Brazil,204.0,SOUTH AMERICA,1188242249.0,Stub
Murilo Zauith,https://en.wikipedia.org/wiki/Murilo_Zauith,Brazil,Murilo_Zauith,Brazil,204.0,SOUTH AMERICA,1191804969.0,Start
Zeca do PT,https://en.wikipedia.org/wiki/Zeca_do_PT,Brazil,Zeca_do_PT,Brazil,204.0,SOUTH AMERICA,1232505950.0,Start
Aleksandar Alekov,https://en.wikipedia.org/wiki/Aleksandar_Alekov,Bulgaria,Aleksandar_Alekov,Bulgaria,6.4,EASTERN EUROPE,1215311752.0,Start
Anyu Angelov,https://en.wikipedia.org/wiki/Anyu_Angelov,Bulgaria,Anyu_Angelov,Bulgaria,6.4,EASTERN EUROPE,1215311929.0,Start
Atanas Zapryanov,https://en.wikipedia.org/wiki/Atanas_Zapryanov,Bulgaria,Atanas_Zapryanov,Bulgaria,6.4,EASTERN EUROPE,1241175591.0,Stub
Atanas Atanasov (politician born 1990),https://en.wikipedia.org/wiki/Atanas_Atanasov_(politician_born_1990),Bulgaria,Atanas_Atanasov_(politician_born_1990),Bulgaria,6.4,EASTERN EUROPE,1236766093.0,Start
Atanas Atanasov (politician),https://en.wikipedia.org/wiki/Atanas_Atanasov_(politician),Bulgaria,Atanas_Atanasov_(politician),Bulgaria,6.4,EASTERN EUROPE,1239086809.0,C
Hristo Atanassov,https://en.wikipedia.org/wiki/Hristo_Atanassov,Bulgaria,Hristo_Atanassov,Bulgaria,6.4,EASTERN EUROPE,1215320743.0,Start
Jonas Basanavičius,https://en.wikipedia.org/wiki/Jonas_Basanavičius,Bulgaria,Jonas_Basanavičius,Bulgaria,6.4,EASTERN EUROPE,1238466176.0,FA
Tsvetko Boboshevski,https://en.wikipedia.org/wiki/Tsvetko_Boboshevski,Bulgaria,Tsvetko_Boboshevski,Bulgaria,6.4,EASTERN EUROPE,1222513400.0,Stub
Alexander Bogoridi,https://en.wikipedia.org/wiki/Alexander_Bogoridi,Bulgaria,Alexander_Bogoridi,Bulgaria,6.4,EASTERN EUROPE,1242153001.0,Start
Chairman (President) of Bulgaria,https://en.wikipedia.org/wiki/Chairman_(President)_of_Bulgaria,Bulgaria,Chairman_(President)_of_Bulgaria,Bulgaria,6.4,EASTERN EUROPE,1227609197.0,C
Dzhevdet Chakarov,https://en.wikipedia.org/wiki/Dzhevdet_Chakarov,Bulgaria,Dzhevdet_Chakarov,Bulgaria,6.4,EASTERN EUROPE,1245989144.0,Stub
Vasil Chichibaba,https://en.wikipedia.org/wiki/Vasil_Chichibaba,Bulgaria,Vasil_Chichibaba,Bulgaria,6.4,EASTERN EUROPE,1215313341.0,Start
Lea Cohen,https://en.wikipedia.org/wiki/Lea_Cohen,Bulgaria,Lea_Cohen,Bulgaria,6.4,EASTERN EUROPE,1215313537.0,C
Vladimir Damgov,https://en.wikipedia.org/wiki/Vladimir_Damgov,Bulgaria,Vladimir_Damgov,Bulgaria,6.4,EASTERN EUROPE,1215314052.0,Start
Stanislav Daskalov,https://en.wikipedia.org/wiki/Stanislav_Daskalov,Bulgaria,Stanislav_Daskalov,Bulgaria,6.4,EASTERN EUROPE,1236020876.0,Stub
Stefan Dimitrov (politician),https://en.wikipedia.org/wiki/Stefan_Dimitrov_(politician),Bulgaria,Stefan_Dimitrov_(politician),Bulgaria,6.4,EASTERN EUROPE,1249080975.0,Stub
Ivan Dimov (scientist),https://en.wikipedia.org/wiki/Ivan_Dimov_(scientist),Bulgaria,Ivan_Dimov_(scientist),Bulgaria,6.4,EASTERN EUROPE,1215314240.0,Start
Valentin Fortunov,https://en.wikipedia.org/wiki/Valentin_Fortunov,Bulgaria,Valentin_Fortunov,Bulgaria,6.4,EASTERN EUROPE,1215314438.0,Start
Tsoncho Ganev,https://en.wikipedia.org/wiki/Tsoncho_Ganev,Bulgaria,Tsoncho_Ganev,Bulgaria,6.4,EASTERN EUROPE,1240457984.0,Stub
Georgi Gvozdeykov,https://en.wikipedia.org/wiki/Georgi_Gvozdeykov,Bulgaria,Georgi_Gvozdeykov,Bulgaria,6.4,EASTERN EUROPE,1243679989.0,Stub
Goritsa Grancharova,https://en.wikipedia.org/wiki/Goritsa_Grancharova,Bulgaria,Goritsa_Grancharova,Bulgaria,6.4,EASTERN EUROPE,1244496816.0,GA
Ivancho Hadzhipenchovich,https://en.wikipedia.org/wiki/Ivancho_Hadzhipenchovich,Bulgaria,Ivancho_Hadzhipenchovich,Bulgaria,6.4,EASTERN EUROPE,1215314724.0,Start
Ivan Demerdzhiev,https://en.wikipedia.org/wiki/Ivan_Demerdzhiev,Bulgaria,Ivan_Demerdzhiev,Bulgaria,6.4,EASTERN EUROPE,1246703703.0,Stub
Aleksi Ivanov,https://en.wikipedia.org/wiki/Aleksi_Ivanov,Bulgaria,Aleksi_Ivanov,Bulgaria,6.4,EASTERN EUROPE,1215314827.0,Start
Grozdan Karadzhov,https://en.wikipedia.org/wiki/Grozdan_Karadzhov,Bulgaria,Grozdan_Karadzhov,Bulgaria,6.4,EASTERN EUROPE,1250148087.0,Start
Vladimir Karolev,https://en.wikipedia.org/wiki/Vladimir_Karolev,Bulgaria,Vladimir_Karolev,Bulgaria,6.4,EASTERN EUROPE,1183947838.0,Start
Georgi Kirkov,https://en.wikipedia.org/wiki/Georgi_Kirkov,Bulgaria,Georgi_Kirkov,Bulgaria,6.4,EASTERN EUROPE,1215315466.0,Start
Spiro Kitinchev,https://en.wikipedia.org/wiki/Spiro_Kitinchev,Bulgaria,Spiro_Kitinchev,Bulgaria,6.4,EASTERN EUROPE,1244548670.0,C
Ivan Kondov,https://en.wikipedia.org/wiki/Ivan_Kondov,Bulgaria,Ivan_Kondov,Bulgaria,6.4,EASTERN EUROPE,1244791314.0,Stub
Kostadin Kostadinov (professor),https://en.wikipedia.org/wiki/Kostadin_Kostadinov_(professor),Bulgaria,Kostadin_Kostadinov_(professor),Bulgaria,6.4,EASTERN EUROPE,1215315664.0,Start
Gavril Krastevich,https://en.wikipedia.org/wiki/Gavril_Krastevich,Bulgaria,Gavril_Krastevich,Bulgaria,6.4,EASTERN EUROPE,1242153020.0,Stub
Petar Kulenski,https://en.wikipedia.org/wiki/Petar_Kulenski,Bulgaria,Petar_Kulenski,Bulgaria,6.4,EASTERN EUROPE,1236793256.0,Stub
Lazar Lazarov,https://en.wikipedia.org/wiki/Lazar_Lazarov,Bulgaria,Lazar_Lazarov,Bulgaria,6.4,EASTERN EUROPE,1215860047.0,Stub
Nikola Lazarov,https://en.wikipedia.org/wiki/Nikola_Lazarov,Bulgaria,Nikola_Lazarov,Bulgaria,6.4,EASTERN EUROPE,1246693713.0,B
Ivan Marazov,https://en.wikipedia.org/wiki/Ivan_Marazov,Bulgaria,Ivan_Marazov,Bulgaria,6.4,EASTERN EUROPE,1215315878.0,Stub
Venko Markovski,https://en.wikipedia.org/wiki/Venko_Markovski,Bulgaria,Venko_Markovski,Bulgaria,6.4,EASTERN EUROPE,1235730767.0,C
Venko Markovski,https://en.wikipedia.org/wiki/Venko_Markovski,Bulgaria,Venko_Markovski,Bulgaria,6.4,EASTERN EUROPE,1235730767.0,C
Yakov Matakiev,https://en.wikipedia.org/wiki/Yakov_Matakiev,Bulgaria,Yakov_Matakiev,Bulgaria,6.4,EASTERN EUROPE,1180593616.0,Start
Ilian Mihov,https://en.wikipedia.org/wiki/Ilian_Mihov,Bulgaria,Ilian_Mihov,Bulgaria,6.4,EASTERN EUROPE,1243605333.0,Start
Raya Nazaryan,https://en.wikipedia.org/wiki/Raya_Nazaryan,Bulgaria,Raya_Nazaryan,Bulgaria,6.4,EASTERN EUROPE,1241562603.0,Stub
Nikolay Milkov,https://en.wikipedia.org/wiki/Nikolay_Milkov,Bulgaria,Nikolay_Milkov,Bulgaria,6.4,EASTERN EUROPE,1159601677.0,Stub
Plamen Panayotov,https://en.wikipedia.org/wiki/Plamen_Panayotov,Bulgaria,Plamen_Panayotov,Bulgaria,6.4,EASTERN EUROPE,1133046866.0,Stub
Vladislav Panev,https://en.wikipedia.org/wiki/Vladislav_Panev,Bulgaria,Vladislav_Panev,Bulgaria,6.4,EASTERN EUROPE,1236796256.0,Stub
Asparuh Panov,https://en.wikipedia.org/wiki/Asparuh_Panov,Bulgaria,Asparuh_Panov,Bulgaria,6.4,EASTERN EUROPE,1022365931.0,Stub
Atanas Pekanov,https://en.wikipedia.org/wiki/Atanas_Pekanov,Bulgaria,Atanas_Pekanov,Bulgaria,6.4,EASTERN EUROPE,1211256598.0,C
Sasho Penov,https://en.wikipedia.org/wiki/Sasho_Penov,Bulgaria,Sasho_Penov,Bulgaria,6.4,EASTERN EUROPE,1208372103.0,Stub
Lyudmila Petkova,https://en.wikipedia.org/wiki/Lyudmila_Petkova,Bulgaria,Lyudmila_Petkova,Bulgaria,6.4,EASTERN EUROPE,1240500207.0,Stub
Hristo Petrov,https://en.wikipedia.org/wiki/Hristo_Petrov,Bulgaria,Hristo_Petrov,Bulgaria,6.4,EASTERN EUROPE,1242211308.0,Stub
Rosen Plevneliev,https://en.wikipedia.org/wiki/Rosen_Plevneliev,Bulgaria,Rosen_Plevneliev,Bulgaria,6.4,EASTERN EUROPE,1243979008.0,C
Aleksandur Pulev,https://en.wikipedia.org/wiki/Aleksandur_Pulev,Bulgaria,Aleksandur_Pulev,Bulgaria,6.4,EASTERN EUROPE,1192998630.0,Stub
Denitsa Simeonova,https://en.wikipedia.org/wiki/Denitsa_Simeonova,Bulgaria,Denitsa_Simeonova,Bulgaria,6.4,EASTERN EUROPE,1236772129.0,Stub
Ivan Stanchov,https://en.wikipedia.org/wiki/Ivan_Stanchov,Bulgaria,Ivan_Stanchov,Bulgaria,6.4,EASTERN EUROPE,1189228353.0,Stub
Kalin Stoyanov,https://en.wikipedia.org/wiki/Kalin_Stoyanov,Bulgaria,Kalin_Stoyanov,Bulgaria,6.4,EASTERN EUROPE,1250344595.0,GA
Stanislav Stoyanov (politician),https://en.wikipedia.org/wiki/Stanislav_Stoyanov_(politician),Bulgaria,Stanislav_Stoyanov_(politician),Bulgaria,6.4,EASTERN EUROPE,1245317002.0,Stub
Dragomir Stoynev,https://en.wikipedia.org/wiki/Dragomir_Stoynev,Bulgaria,Dragomir_Stoynev,Bulgaria,6.4,EASTERN EUROPE,1236777307.0,Stub
Teodora Genchovska,https://en.wikipedia.org/wiki/Teodora_Genchovska,Bulgaria,Teodora_Genchovska,Bulgaria,6.4,EASTERN EUROPE,1217932516.0,Stub
Daniel Valchev,https://en.wikipedia.org/wiki/Daniel_Valchev,Bulgaria,Daniel_Valchev,Bulgaria,6.4,EASTERN EUROPE,1227658311.0,Stub
Krasimir Valchev,https://en.wikipedia.org/wiki/Krasimir_Valchev,Bulgaria,Krasimir_Valchev,Bulgaria,6.4,EASTERN EUROPE,1237335760.0,Stub
Velko Valkanov,https://en.wikipedia.org/wiki/Velko_Valkanov,Bulgaria,Velko_Valkanov,Bulgaria,6.4,EASTERN EUROPE,1211235525.0,Stub
Ventsislav Varbanov,https://en.wikipedia.org/wiki/Ventsislav_Varbanov,Bulgaria,Ventsislav_Varbanov,Bulgaria,6.4,EASTERN EUROPE,1236795881.0,Stub
Damyan Velchev,https://en.wikipedia.org/wiki/Damyan_Velchev,Bulgaria,Damyan_Velchev,Bulgaria,6.4,EASTERN EUROPE,1241904410.0,Start
Svetoslav Vitkov,https://en.wikipedia.org/wiki/Svetoslav_Vitkov,Bulgaria,Svetoslav_Vitkov,Bulgaria,6.4,EASTERN EUROPE,1243474576.0,Start
Mincho Yovchev,https://en.wikipedia.org/wiki/Mincho_Yovchev,Bulgaria,Mincho_Yovchev,Bulgaria,6.4,EASTERN EUROPE,1101186643.0,Stub
Atanas Zafirov,https://en.wikipedia.org/wiki/Atanas_Zafirov,Bulgaria,Atanas_Zafirov,Bulgaria,6.4,EASTERN EUROPE,1248790402.0,C
Martin Zaimov,https://en.wikipedia.org/wiki/Martin_Zaimov,Bulgaria,Martin_Zaimov,Bulgaria,6.4,EASTERN EUROPE,1187122509.0,Start
Dragomir Zakov,https://en.wikipedia.org/wiki/Dragomir_Zakov,Bulgaria,Dragomir_Zakov,Bulgaria,6.4,EASTERN EUROPE,1177150880.0,Start
Nayden Zelenogorski,https://en.wikipedia.org/wiki/Nayden_Zelenogorski,Bulgaria,Nayden_Zelenogorski,Bulgaria,6.4,EASTERN EUROPE,1181274805.0,Stub
Boureima Badini,https://en.wikipedia.org/wiki/Boureima_Badini,Burkina Faso,Boureima_Badini,Burkina Faso,22.9,WESTERN AFRICA,1188858837.0,Start
Blaise Bassoleth,https://en.wikipedia.org/wiki/Blaise_Bassoleth,Burkina Faso,Blaise_Bassoleth,Burkina Faso,22.9,WESTERN AFRICA,1194947033.0,Stub
Nazi Boni,https://en.wikipedia.org/wiki/Nazi_Boni,Burkina Faso,Nazi_Boni,Burkina Faso,22.9,WESTERN AFRICA,1165935460.0,Start
Eric Bougouma,https://en.wikipedia.org/wiki/Eric_Bougouma,Burkina Faso,Eric_Bougouma,Burkina Faso,22.9,WESTERN AFRICA,1224650590.0,Start
François Compaoré,https://en.wikipedia.org/wiki/François_Compaoré,Burkina Faso,François_Compaoré,Burkina Faso,22.9,WESTERN AFRICA,1231273948.0,Start
Daniel Ouezzin Coulibaly,https://en.wikipedia.org/wiki/Daniel_Ouezzin_Coulibaly,Burkina Faso,Daniel_Ouezzin_Coulibaly,Burkina Faso,22.9,WESTERN AFRICA,1240877830.0,Stub
Toubé Clément Dakio,https://en.wikipedia.org/wiki/Toubé_Clément_Dakio,Burkina Faso,Toubé_Clément_Dakio,Burkina Faso,22.9,WESTERN AFRICA,1139020686.0,Stub
Frédéric Guirma,https://en.wikipedia.org/wiki/Frédéric_Guirma,Burkina Faso,Frédéric_Guirma,Burkina Faso,22.9,WESTERN AFRICA,1196782670.0,Stub
Emile Ilboudo,https://en.wikipedia.org/wiki/Emile_Ilboudo,Burkina Faso,Emile_Ilboudo,Burkina Faso,22.9,WESTERN AFRICA,1188858797.0,Stub
Zinda Kaboré,https://en.wikipedia.org/wiki/Zinda_Kaboré,Burkina Faso,Zinda_Kaboré,Burkina Faso,22.9,WESTERN AFRICA,1240877157.0,Stub
Christophe Kalenzaga,https://en.wikipedia.org/wiki/Christophe_Kalenzaga,Burkina Faso,Christophe_Kalenzaga,Burkina Faso,22.9,WESTERN AFRICA,1188339738.0,Start
